SimTime	Autoindex	Register	Registerwert
126	44	CANvelocity	31.7151
126	44	CANlaneid	0
126	45	CANvelocity	12.6777
126	45	CANlaneid	0
127	0	CANvelocity	78.9887
127	0	CANlaneid	0
127	1	CANvelocity	77.5561
127	1	CANlaneid	0
127	2	CANvelocity	79.3572
127	2	CANlaneid	0
127	3	CANvelocity	79.5334
127	3	CANlaneid	0
127	4	CANvelocity	79.2092
127	4	CANlaneid	0
127	5	CANvelocity	77.5165
127	5	CANlaneid	0
127	6	CANvelocity	77.5454
127	6	CANlaneid	0
127	7	CANvelocity	79.685
127	7	CANlaneid	0
127	8	CANvelocity	78.999
127	8	CANlaneid	0
127	9	CANvelocity	77.1314
127	9	CANlaneid	0
127	10	CANvelocity	78.0518
127	10	CANlaneid	0
127	11	CANvelocity	76.9117
127	11	CANlaneid	0
127	12	CANvelocity	79.8618
127	12	CANlaneid	0
127	13	CANvelocity	77.4004
127	13	CANlaneid	0
127	14	CANvelocity	79.014
127	14	CANlaneid	0
127	15	CANvelocity	79.1655
127	15	CANlaneid	0
127	16	CANvelocity	83.8493
127	16	CANlaneid	0
127	17	CANvelocity	111.855
127	17	CANlaneid	0
127	18	CANvelocity	117.907
127	18	CANlaneid	0
127	19	CANvelocity	118.892
127	19	CANlaneid	0
127	20	CANvelocity	118.551
127	20	CANlaneid	0
127	21	CANvelocity	119.87
127	21	CANlaneid	0
127	22	CANvelocity	118.151
127	22	CANlaneid	0
127	23	CANvelocity	119.467
127	23	CANlaneid	0
127	24	CANvelocity	117.82
127	24	CANlaneid	0
127	25	CANvelocity	119.529
127	25	CANlaneid	0
127	26	CANvelocity	118.612
127	26	CANlaneid	0
127	27	CANvelocity	118.554
127	27	CANlaneid	0
127	28	CANvelocity	119.552
127	28	CANlaneid	0
127	29	CANvelocity	117.605
127	29	CANlaneid	0
127	30	CANvelocity	119.338
127	30	CANlaneid	0
127	31	CANvelocity	117.904
127	31	CANlaneid	0
127	32	CANvelocity	117.977
127	32	CANlaneid	0
127	33	CANvelocity	119.919
127	33	CANlaneid	0
127	34	CANvelocity	118.012
127	34	CANlaneid	0
127	35	CANvelocity	119.622
127	35	CANlaneid	0
127	36	CANvelocity	118.509
127	36	CANlaneid	0
127	37	CANvelocity	118.525
127	37	CANlaneid	0
127	38	CANvelocity	119.447
127	38	CANlaneid	0
127	39	CANvelocity	101.287
127	39	CANlaneid	0
127	40	CANvelocity	100.658
127	40	CANlaneid	0
127	41	CANvelocity	78.6474
127	41	CANlaneid	0
127	42	CANvelocity	66.4436
127	42	CANlaneid	0
127	43	CANvelocity	59.135
127	43	CANlaneid	0
127	44	CANvelocity	39.5521
127	44	CANlaneid	0
127	45	CANvelocity	20.9662
127	45	CANlaneid	0
127	46	CANvelocity	0.466367
127	46	CANlaneid	0
128	0	CANvelocity	78.3389
128	0	CANlaneid	0
128	1	CANvelocity	77.6328
128	1	CANlaneid	0
128	2	CANvelocity	78.7699
128	2	CANlaneid	0
128	3	CANvelocity	76.944
128	3	CANlaneid	0
128	4	CANvelocity	78.7659
128	4	CANlaneid	0
128	5	CANvelocity	78.644
128	5	CANlaneid	0
128	6	CANvelocity	77.688
128	6	CANlaneid	0
128	7	CANvelocity	77.4652
128	7	CANlaneid	0
128	8	CANvelocity	79.4241
128	8	CANlaneid	0
128	9	CANvelocity	79.6406
128	9	CANlaneid	0
128	10	CANvelocity	77.2097
128	10	CANlaneid	0
128	11	CANvelocity	77.1528
128	11	CANlaneid	0
128	12	CANvelocity	78.8628
128	12	CANlaneid	0
128	13	CANvelocity	78.4346
128	13	CANlaneid	0
128	14	CANvelocity	77.5376
128	14	CANlaneid	0
128	15	CANvelocity	77.1759
128	15	CANlaneid	0
128	16	CANvelocity	78.3377
128	16	CANlaneid	0
128	17	CANvelocity	103.752
128	17	CANlaneid	0
128	18	CANvelocity	118.762
128	18	CANlaneid	0
128	19	CANvelocity	118.396
128	19	CANlaneid	0
128	20	CANvelocity	118.582
128	20	CANlaneid	0
128	21	CANvelocity	119.874
128	21	CANlaneid	0
128	22	CANvelocity	118.229
128	22	CANlaneid	0
128	23	CANvelocity	118.121
128	23	CANlaneid	0
128	24	CANvelocity	117.846
128	24	CANlaneid	0
128	25	CANvelocity	119.774
128	25	CANlaneid	0
128	26	CANvelocity	118.955
128	26	CANlaneid	0
128	27	CANvelocity	118.855
128	27	CANlaneid	0
128	28	CANvelocity	118.616
128	28	CANlaneid	0
128	29	CANvelocity	118.192
128	29	CANlaneid	0
128	30	CANvelocity	119.46
128	30	CANlaneid	0
128	31	CANvelocity	118.283
128	31	CANlaneid	0
128	32	CANvelocity	117.662
128	32	CANlaneid	0
128	33	CANvelocity	117.722
128	33	CANlaneid	0
128	34	CANvelocity	119.17
128	34	CANlaneid	0
128	35	CANvelocity	118.372
128	35	CANlaneid	0
128	36	CANvelocity	117.703
128	36	CANlaneid	0
128	37	CANvelocity	118.197
128	37	CANlaneid	0
128	38	CANvelocity	119.96
128	38	CANlaneid	0
128	39	CANvelocity	104.762
128	39	CANlaneid	0
128	40	CANvelocity	105.159
128	40	CANlaneid	0
128	41	CANvelocity	82.2953
128	41	CANlaneid	0
128	42	CANvelocity	72.9183
128	42	CANlaneid	0
128	43	CANvelocity	63.698
128	43	CANlaneid	0
128	44	CANvelocity	43.7024
128	44	CANlaneid	0
128	45	CANvelocity	27.4149
128	45	CANlaneid	0
128	46	CANvelocity	6.98026
128	46	CANlaneid	0
129	0	CANvelocity	78.0283
129	0	CANlaneid	0
129	1	CANvelocity	76.8424
129	1	CANlaneid	0
129	2	CANvelocity	76.8884
129	2	CANlaneid	0
129	3	CANvelocity	77.1078
129	3	CANlaneid	0
129	4	CANvelocity	78.7197
129	4	CANlaneid	0
129	5	CANvelocity	79.3703
129	5	CANlaneid	0
129	6	CANvelocity	78.8683
129	6	CANlaneid	0
129	7	CANvelocity	78.3551
129	7	CANlaneid	0
129	8	CANvelocity	76.9707
129	8	CANlaneid	0
129	9	CANvelocity	78.3895
129	9	CANlaneid	0
129	10	CANvelocity	78.9361
129	10	CANlaneid	0
129	11	CANvelocity	78.4744
129	11	CANlaneid	0
129	12	CANvelocity	78.3249
129	12	CANlaneid	0
129	13	CANvelocity	79.5981
129	13	CANlaneid	0
129	14	CANvelocity	78.2803
129	14	CANlaneid	0
129	15	CANvelocity	77.26
129	15	CANlaneid	0
129	16	CANvelocity	76.9962
129	16	CANlaneid	0
129	17	CANvelocity	95.9317
129	17	CANlaneid	0
129	18	CANvelocity	109.89
129	18	CANlaneid	0
129	19	CANvelocity	119.726
129	19	CANlaneid	0
129	20	CANvelocity	119.526
129	20	CANlaneid	0
129	21	CANvelocity	117.834
129	21	CANlaneid	0
129	22	CANvelocity	117.988
129	22	CANlaneid	0
129	23	CANvelocity	118.633
129	23	CANlaneid	0
129	24	CANvelocity	119.222
129	24	CANlaneid	0
129	25	CANvelocity	118.525
129	25	CANlaneid	0
129	26	CANvelocity	117.685
129	26	CANlaneid	0
129	27	CANvelocity	119.641
129	27	CANlaneid	0
129	28	CANvelocity	118.906
129	28	CANlaneid	0
129	29	CANvelocity	118.198
129	29	CANlaneid	0
129	30	CANvelocity	118.966
129	30	CANlaneid	0
129	31	CANvelocity	118.172
129	31	CANlaneid	0
129	32	CANvelocity	118.53
129	32	CANlaneid	0
129	33	CANvelocity	117.59
129	33	CANlaneid	0
129	34	CANvelocity	119.135
129	34	CANlaneid	0
129	35	CANvelocity	118.633
129	35	CANlaneid	0
129	36	CANvelocity	118.274
129	36	CANlaneid	0
129	37	CANvelocity	119.26
129	37	CANlaneid	0
129	38	CANvelocity	119.063
129	38	CANlaneid	0
129	39	CANvelocity	108.66
129	39	CANlaneid	0
129	40	CANvelocity	107.118
129	40	CANlaneid	0
129	41	CANvelocity	87.0879
129	41	CANlaneid	0
129	42	CANvelocity	77.0317
129	42	CANlaneid	0
129	43	CANvelocity	68.8293
129	43	CANlaneid	0
129	44	CANvelocity	50.0483
129	44	CANlaneid	0
129	45	CANvelocity	32.1097
129	45	CANlaneid	0
129	46	CANvelocity	11.8222
129	46	CANlaneid	0
130	0	CANvelocity	84.3368
130	0	CANlaneid	0
130	1	CANvelocity	78.2886
130	1	CANlaneid	0
130	2	CANvelocity	77.4109
130	2	CANlaneid	0
130	3	CANvelocity	77.4249
130	3	CANlaneid	0
130	4	CANvelocity	78.2781
130	4	CANlaneid	0
130	5	CANvelocity	77.9283
130	5	CANlaneid	0
130	6	CANvelocity	77.6228
130	6	CANlaneid	0
130	7	CANvelocity	79.2148
130	7	CANlaneid	0
130	8	CANvelocity	78.993
130	8	CANlaneid	0
130	9	CANvelocity	77.9406
130	9	CANlaneid	0
130	10	CANvelocity	77.6988
130	10	CANlaneid	0
130	11	CANvelocity	78.9677
130	11	CANlaneid	0
130	12	CANvelocity	76.9869
130	12	CANlaneid	0
130	13	CANvelocity	78.0637
130	13	CANlaneid	0
130	14	CANvelocity	79.8703
130	14	CANlaneid	0
130	15	CANvelocity	77.2638
130	15	CANlaneid	0
130	16	CANvelocity	77.5316
130	16	CANlaneid	0
130	17	CANvelocity	84.5442
130	17	CANlaneid	0
130	18	CANvelocity	103.14
130	18	CANlaneid	0
130	19	CANvelocity	117.209
130	19	CANlaneid	0
130	20	CANvelocity	117.68
130	20	CANlaneid	0
130	21	CANvelocity	119.843
130	21	CANlaneid	0
130	22	CANvelocity	119.098
130	22	CANlaneid	0
130	23	CANvelocity	119.285
130	23	CANlaneid	0
130	24	CANvelocity	119.576
130	24	CANlaneid	0
130	25	CANvelocity	119.129
130	25	CANlaneid	0
130	26	CANvelocity	118.022
130	26	CANlaneid	0
130	27	CANvelocity	118.38
130	27	CANlaneid	0
130	28	CANvelocity	117.935
130	28	CANlaneid	0
130	29	CANvelocity	118.891
130	29	CANlaneid	0
130	30	CANvelocity	119.45
130	30	CANlaneid	0
130	31	CANvelocity	118.927
130	31	CANlaneid	0
130	32	CANvelocity	118.633
130	32	CANlaneid	0
130	33	CANvelocity	118.539
130	33	CANlaneid	0
130	34	CANvelocity	117.936
130	34	CANlaneid	0
130	35	CANvelocity	117.742
130	35	CANlaneid	0
130	36	CANvelocity	118.706
130	36	CANlaneid	0
130	37	CANvelocity	119.326
130	37	CANlaneid	0
130	38	CANvelocity	118.111
130	38	CANlaneid	0
130	39	CANvelocity	112.845
130	39	CANlaneid	0
130	40	CANvelocity	111.899
130	40	CANlaneid	0
130	41	CANvelocity	91.5558
130	41	CANlaneid	0
130	42	CANvelocity	82.105
130	42	CANlaneid	0
130	43	CANvelocity	75.5414
130	43	CANlaneid	0
130	44	CANvelocity	55.931
130	44	CANlaneid	0
130	45	CANvelocity	38.8486
130	45	CANlaneid	0
130	46	CANvelocity	18.9584
130	46	CANlaneid	0
130	47	CANvelocity	0.966246
130	47	CANlaneid	0
131	0	CANvelocity	89.0766
131	0	CANlaneid	0
131	1	CANvelocity	79.8639
131	1	CANlaneid	0
131	2	CANvelocity	77.0461
131	2	CANlaneid	0
131	3	CANvelocity	77.6883
131	3	CANlaneid	0
131	4	CANvelocity	77.6556
131	4	CANlaneid	0
131	5	CANvelocity	77.6603
131	5	CANlaneid	0
131	6	CANvelocity	79.0403
131	6	CANlaneid	0
131	7	CANvelocity	79.1787
131	7	CANlaneid	0
131	8	CANvelocity	76.8366
131	8	CANlaneid	0
131	9	CANvelocity	78.0174
131	9	CANlaneid	0
131	10	CANvelocity	79.2822
131	10	CANlaneid	0
131	11	CANvelocity	78.7997
131	11	CANlaneid	0
131	12	CANvelocity	78.7647
131	12	CANlaneid	0
131	13	CANvelocity	79.1524
131	13	CANlaneid	0
131	14	CANvelocity	79.7475
131	14	CANlaneid	0
131	15	CANvelocity	79.975
131	15	CANlaneid	0
131	16	CANvelocity	76.8518
131	16	CANlaneid	0
131	17	CANvelocity	78.4869
131	17	CANlaneid	0
131	18	CANvelocity	92.2133
131	18	CANlaneid	0
131	19	CANvelocity	110.982
131	19	CANlaneid	0
131	20	CANvelocity	119.422
131	20	CANlaneid	0
131	21	CANvelocity	119.798
131	21	CANlaneid	0
131	22	CANvelocity	119.73
131	22	CANlaneid	0
131	23	CANvelocity	117.706
131	23	CANlaneid	0
131	24	CANvelocity	119.06
131	24	CANlaneid	0
131	25	CANvelocity	117.891
131	25	CANlaneid	0
131	26	CANvelocity	118.412
131	26	CANlaneid	0
131	27	CANvelocity	119.584
131	27	CANlaneid	0
131	28	CANvelocity	119.791
131	28	CANlaneid	0
131	29	CANvelocity	118.149
131	29	CANlaneid	0
131	30	CANvelocity	118.826
131	30	CANlaneid	0
131	31	CANvelocity	119.118
131	31	CANlaneid	0
131	32	CANvelocity	117.733
131	32	CANlaneid	0
131	33	CANvelocity	119.136
131	33	CANlaneid	0
131	34	CANvelocity	119.796
131	34	CANlaneid	0
131	35	CANvelocity	118.431
131	35	CANlaneid	0
131	36	CANvelocity	117.833
131	36	CANlaneid	0
131	37	CANvelocity	119
131	37	CANlaneid	0
131	38	CANvelocity	119.675
131	38	CANlaneid	0
131	39	CANvelocity	117.017
131	39	CANlaneid	0
131	40	CANvelocity	112.781
131	40	CANlaneid	0
131	41	CANvelocity	95.0257
131	41	CANlaneid	0
131	42	CANvelocity	87.2496
131	42	CANlaneid	0
131	43	CANvelocity	79.8682
131	43	CANlaneid	0
131	44	CANvelocity	62.3803
131	44	CANlaneid	0
131	45	CANvelocity	43.8662
131	45	CANlaneid	0
131	46	CANvelocity	26.7067
131	46	CANlaneid	0
131	47	CANvelocity	9.22692
131	47	CANlaneid	0
132	0	CANvelocity	93.5267
132	0	CANlaneid	0
132	1	CANvelocity	79.929
132	1	CANlaneid	0
132	2	CANvelocity	78.4488
132	2	CANlaneid	0
132	3	CANvelocity	78.2852
132	3	CANlaneid	0
132	4	CANvelocity	79.6798
132	4	CANlaneid	0
132	5	CANvelocity	79.5337
132	5	CANlaneid	0
132	6	CANvelocity	79.0139
132	6	CANlaneid	0
132	7	CANvelocity	77.0153
132	7	CANlaneid	0
132	8	CANvelocity	79.7104
132	8	CANlaneid	0
132	9	CANvelocity	77.7609
132	9	CANlaneid	0
132	10	CANvelocity	77.2264
132	10	CANlaneid	0
132	11	CANvelocity	79.5735
132	11	CANlaneid	0
132	12	CANvelocity	77.0487
132	12	CANlaneid	0
132	13	CANvelocity	78.088
132	13	CANlaneid	0
132	14	CANvelocity	78.4074
132	14	CANlaneid	0
132	15	CANvelocity	77.1325
132	15	CANlaneid	0
132	16	CANvelocity	79.3294
132	16	CANlaneid	0
132	17	CANvelocity	79.9815
132	17	CANlaneid	0
132	18	CANvelocity	84.9352
132	18	CANlaneid	0
132	19	CANvelocity	99.9996
132	19	CANlaneid	0
132	20	CANvelocity	119.826
132	20	CANlaneid	0
132	21	CANvelocity	119.099
132	21	CANlaneid	0
132	22	CANvelocity	118.231
132	22	CANlaneid	0
132	23	CANvelocity	118.795
132	23	CANlaneid	0
132	24	CANvelocity	117.673
132	24	CANlaneid	0
132	25	CANvelocity	119.497
132	25	CANlaneid	0
132	26	CANvelocity	119.904
132	26	CANlaneid	0
132	27	CANvelocity	119.126
132	27	CANlaneid	0
132	28	CANvelocity	119.803
132	28	CANlaneid	0
132	29	CANvelocity	119.974
132	29	CANlaneid	0
132	30	CANvelocity	118.625
132	30	CANlaneid	0
132	31	CANvelocity	118.485
132	31	CANlaneid	0
132	32	CANvelocity	119.126
132	32	CANlaneid	0
132	33	CANvelocity	119.573
132	33	CANlaneid	0
132	34	CANvelocity	118.493
132	34	CANlaneid	0
132	35	CANvelocity	119.338
132	35	CANlaneid	0
132	36	CANvelocity	118.44
132	36	CANlaneid	0
132	37	CANvelocity	119.523
132	37	CANlaneid	0
132	38	CANvelocity	118.41
132	38	CANlaneid	0
132	39	CANvelocity	118.513
132	39	CANlaneid	0
132	40	CANvelocity	116.102
132	40	CANlaneid	0
132	41	CANvelocity	98.5179
132	41	CANlaneid	0
132	42	CANvelocity	93.2957
132	42	CANlaneid	0
132	43	CANvelocity	86.1791
132	43	CANlaneid	0
132	44	CANvelocity	66.5837
132	44	CANlaneid	0
132	45	CANvelocity	47.9043
132	45	CANlaneid	0
132	46	CANvelocity	31.5346
132	46	CANlaneid	0
132	47	CANvelocity	17.5588
132	47	CANlaneid	0
133	0	CANvelocity	96.9775
133	0	CANlaneid	0
133	1	CANvelocity	83.4542
133	1	CANlaneid	0
133	2	CANvelocity	79.265
133	2	CANlaneid	0
133	3	CANvelocity	78.5207
133	3	CANlaneid	0
133	4	CANvelocity	79.4814
133	4	CANlaneid	0
133	5	CANvelocity	79.9597
133	5	CANlaneid	0
133	6	CANvelocity	79.092
133	6	CANlaneid	0
133	7	CANvelocity	79.9211
133	7	CANlaneid	0
133	8	CANvelocity	78.0746
133	8	CANlaneid	0
133	9	CANvelocity	79.0301
133	9	CANlaneid	0
133	10	CANvelocity	77.6175
133	10	CANlaneid	0
133	11	CANvelocity	76.9241
133	11	CANlaneid	0
133	12	CANvelocity	77.6293
133	12	CANlaneid	0
133	13	CANvelocity	79.7149
133	13	CANlaneid	0
133	14	CANvelocity	77.6156
133	14	CANlaneid	0
133	15	CANvelocity	78.6146
133	15	CANlaneid	0
133	16	CANvelocity	77.8695
133	16	CANlaneid	0
133	17	CANvelocity	79.6395
133	17	CANlaneid	0
133	18	CANvelocity	79.9772
133	18	CANlaneid	0
133	19	CANvelocity	94.0043
133	19	CANlaneid	0
133	20	CANvelocity	117.891
133	20	CANlaneid	0
133	21	CANvelocity	119.349
133	21	CANlaneid	0
133	22	CANvelocity	118.919
133	22	CANlaneid	0
133	23	CANvelocity	118.735
133	23	CANlaneid	0
133	24	CANvelocity	119.673
133	24	CANlaneid	0
133	25	CANvelocity	118.01
133	25	CANlaneid	0
133	26	CANvelocity	118.351
133	26	CANlaneid	0
133	27	CANvelocity	118.936
133	27	CANlaneid	0
133	28	CANvelocity	117.867
133	28	CANlaneid	0
133	29	CANvelocity	119.352
133	29	CANlaneid	0
133	30	CANvelocity	117.746
133	30	CANlaneid	0
133	31	CANvelocity	119.212
133	31	CANlaneid	0
133	32	CANvelocity	119.593
133	32	CANlaneid	0
133	33	CANvelocity	117.998
133	33	CANlaneid	0
133	34	CANvelocity	119.535
133	34	CANlaneid	0
133	35	CANvelocity	119.106
133	35	CANlaneid	0
133	36	CANvelocity	119.274
133	36	CANlaneid	0
133	37	CANvelocity	117.774
133	37	CANlaneid	0
133	38	CANvelocity	118.237
133	38	CANlaneid	0
133	39	CANvelocity	119.977
133	39	CANlaneid	0
133	40	CANvelocity	118.88
133	40	CANlaneid	0
133	41	CANvelocity	103.552
133	41	CANlaneid	0
133	42	CANvelocity	96.8642
133	42	CANlaneid	0
133	43	CANvelocity	91.2334
133	43	CANlaneid	0
133	44	CANvelocity	71.4262
133	44	CANlaneid	0
133	45	CANvelocity	54.6533
133	45	CANlaneid	0
133	46	CANvelocity	37.4626
133	46	CANlaneid	0
133	47	CANvelocity	22.9225
133	47	CANlaneid	0
133	48	CANvelocity	1.73865
133	48	CANlaneid	0
134	0	CANvelocity	94.2448
134	0	CANlaneid	0
134	1	CANvelocity	88.8026
134	1	CANlaneid	0
134	2	CANvelocity	79.2185
134	2	CANlaneid	0
134	3	CANvelocity	77.6065
134	3	CANlaneid	0
134	4	CANvelocity	76.8888
134	4	CANlaneid	0
134	5	CANvelocity	77.8725
134	5	CANlaneid	0
134	6	CANvelocity	78.3137
134	6	CANlaneid	0
134	7	CANvelocity	79.945
134	7	CANlaneid	0
134	8	CANvelocity	76.8048
134	8	CANlaneid	0
134	9	CANvelocity	78.8754
134	9	CANlaneid	0
134	10	CANvelocity	76.911
134	10	CANlaneid	0
134	11	CANvelocity	78.6115
134	11	CANlaneid	0
134	12	CANvelocity	77.1831
134	12	CANlaneid	0
134	13	CANvelocity	79.345
134	13	CANlaneid	0
134	14	CANvelocity	79.3506
134	14	CANlaneid	0
134	15	CANvelocity	76.9816
134	15	CANlaneid	0
134	16	CANvelocity	77.5625
134	16	CANlaneid	0
134	17	CANvelocity	77.7063
134	17	CANlaneid	0
134	18	CANvelocity	78.4684
134	18	CANlaneid	0
134	19	CANvelocity	88.9283
134	19	CANlaneid	0
134	20	CANvelocity	118.995
134	20	CANlaneid	0
134	21	CANvelocity	119.758
134	21	CANlaneid	0
134	22	CANvelocity	117.644
134	22	CANlaneid	0
134	23	CANvelocity	118.505
134	23	CANlaneid	0
134	24	CANvelocity	118.389
134	24	CANlaneid	0
134	25	CANvelocity	117.842
134	25	CANlaneid	0
134	26	CANvelocity	118.047
134	26	CANlaneid	0
134	27	CANvelocity	119.281
134	27	CANlaneid	0
134	28	CANvelocity	119.827
134	28	CANlaneid	0
134	29	CANvelocity	119.115
134	29	CANlaneid	0
134	30	CANvelocity	118.177
134	30	CANlaneid	0
134	31	CANvelocity	119.924
134	31	CANlaneid	0
134	32	CANvelocity	119.76
134	32	CANlaneid	0
134	33	CANvelocity	119.692
134	33	CANlaneid	0
134	34	CANvelocity	119.058
134	34	CANlaneid	0
134	35	CANvelocity	119.494
134	35	CANlaneid	0
134	36	CANvelocity	119.421
134	36	CANlaneid	0
134	37	CANvelocity	119.435
134	37	CANlaneid	0
134	38	CANvelocity	119.258
134	38	CANlaneid	0
134	39	CANvelocity	118.923
134	39	CANlaneid	0
134	40	CANvelocity	118.664
134	40	CANlaneid	0
134	41	CANvelocity	107.61
134	41	CANlaneid	0
134	42	CANvelocity	100.169
134	42	CANlaneid	0
134	43	CANvelocity	96.9449
134	43	CANlaneid	0
134	44	CANvelocity	78.0229
134	44	CANlaneid	0
134	45	CANvelocity	59.2058
134	45	CANlaneid	0
134	46	CANvelocity	41.9819
134	46	CANlaneid	0
134	47	CANvelocity	28.3505
134	47	CANlaneid	0
134	48	CANvelocity	10.2227
134	48	CANlaneid	0
135	0	CANvelocity	80.0507
135	0	CANlaneid	0
135	1	CANvelocity	92.8341
135	1	CANlaneid	0
135	2	CANvelocity	77.5028
135	2	CANlaneid	0
135	3	CANvelocity	78.7352
135	3	CANlaneid	0
135	4	CANvelocity	77.8636
135	4	CANlaneid	0
135	5	CANvelocity	77.3603
135	5	CANlaneid	0
135	6	CANvelocity	77.656
135	6	CANlaneid	0
135	7	CANvelocity	77.481
135	7	CANlaneid	0
135	8	CANvelocity	77.647
135	8	CANlaneid	0
135	9	CANvelocity	78.6386
135	9	CANlaneid	0
135	10	CANvelocity	76.8155
135	10	CANlaneid	0
135	11	CANvelocity	79.916
135	11	CANlaneid	0
135	12	CANvelocity	78.1269
135	12	CANlaneid	0
135	13	CANvelocity	79.4953
135	13	CANlaneid	0
135	14	CANvelocity	78.0231
135	14	CANlaneid	0
135	15	CANvelocity	79.8731
135	15	CANlaneid	0
135	16	CANvelocity	78.8854
135	16	CANlaneid	0
135	17	CANvelocity	79.282
135	17	CANlaneid	0
135	18	CANvelocity	77.499
135	18	CANlaneid	0
135	19	CANvelocity	80.4468
135	19	CANlaneid	0
135	20	CANvelocity	111.316
135	20	CANlaneid	0
135	21	CANvelocity	119.125
135	21	CANlaneid	0
135	22	CANvelocity	119.765
135	22	CANlaneid	0
135	23	CANvelocity	118.512
135	23	CANlaneid	0
135	24	CANvelocity	119.175
135	24	CANlaneid	0
135	25	CANvelocity	118.149
135	25	CANlaneid	0
135	26	CANvelocity	118.535
135	26	CANlaneid	0
135	27	CANvelocity	118.343
135	27	CANlaneid	0
135	28	CANvelocity	119.474
135	28	CANlaneid	0
135	29	CANvelocity	117.794
135	29	CANlaneid	0
135	30	CANvelocity	118.415
135	30	CANlaneid	0
135	31	CANvelocity	117.916
135	31	CANlaneid	0
135	32	CANvelocity	118.064
135	32	CANlaneid	0
135	33	CANvelocity	117.656
135	33	CANlaneid	0
135	34	CANvelocity	118.216
135	34	CANlaneid	0
135	35	CANvelocity	119.409
135	35	CANlaneid	0
135	36	CANvelocity	119.101
135	36	CANlaneid	0
135	37	CANvelocity	119.742
135	37	CANlaneid	0
135	38	CANvelocity	118.119
135	38	CANlaneid	0
135	39	CANvelocity	119.648
135	39	CANlaneid	0
135	40	CANvelocity	117.562
135	40	CANlaneid	0
135	41	CANvelocity	110.683
135	41	CANlaneid	0
135	42	CANvelocity	105.411
135	42	CANlaneid	0
135	43	CANvelocity	101.754
135	43	CANlaneid	0
135	44	CANvelocity	82.6392
135	44	CANlaneid	0
135	45	CANvelocity	66.1521
135	45	CANlaneid	0
135	46	CANvelocity	49.2606
135	46	CANlaneid	0
135	47	CANvelocity	32.9867
135	47	CANlaneid	0
135	48	CANvelocity	16.4232
135	48	CANlaneid	0
136	0	CANvelocity	78.1966
136	0	CANlaneid	0
136	1	CANvelocity	98.0149
136	1	CANlaneid	0
136	2	CANvelocity	82.121
136	2	CANlaneid	0
136	3	CANvelocity	77.5451
136	3	CANlaneid	0
136	4	CANvelocity	78.9706
136	4	CANlaneid	0
136	5	CANvelocity	79.7477
136	5	CANlaneid	0
136	6	CANvelocity	79.9422
136	6	CANlaneid	0
136	7	CANvelocity	77.2206
136	7	CANlaneid	0
136	8	CANvelocity	77.9758
136	8	CANlaneid	0
136	9	CANvelocity	76.9808
136	9	CANlaneid	0
136	10	CANvelocity	78.3
136	10	CANlaneid	0
136	11	CANvelocity	76.8481
136	11	CANlaneid	0
136	12	CANvelocity	78.9157
136	12	CANlaneid	0
136	13	CANvelocity	79.4173
136	13	CANlaneid	0
136	14	CANvelocity	77.6947
136	14	CANlaneid	0
136	15	CANvelocity	79.9087
136	15	CANlaneid	0
136	16	CANvelocity	79.6226
136	16	CANlaneid	0
136	17	CANvelocity	79.9476
136	17	CANlaneid	0
136	18	CANvelocity	78.7422
136	18	CANlaneid	0
136	19	CANvelocity	78.6931
136	19	CANlaneid	0
136	20	CANvelocity	101.105
136	20	CANlaneid	0
136	21	CANvelocity	117.963
136	21	CANlaneid	0
136	22	CANvelocity	118.636
136	22	CANlaneid	0
136	23	CANvelocity	118.673
136	23	CANlaneid	0
136	24	CANvelocity	118.333
136	24	CANlaneid	0
136	25	CANvelocity	118.5
136	25	CANlaneid	0
136	26	CANvelocity	117.682
136	26	CANlaneid	0
136	27	CANvelocity	119.013
136	27	CANlaneid	0
136	28	CANvelocity	118.126
136	28	CANlaneid	0
136	29	CANvelocity	119.909
136	29	CANlaneid	0
136	30	CANvelocity	119.527
136	30	CANlaneid	0
136	31	CANvelocity	117.737
136	31	CANlaneid	0
136	32	CANvelocity	117.632
136	32	CANlaneid	0
136	33	CANvelocity	118.126
136	33	CANlaneid	0
136	34	CANvelocity	118.769
136	34	CANlaneid	0
136	35	CANvelocity	119.452
136	35	CANlaneid	0
136	36	CANvelocity	119.607
136	36	CANlaneid	0
136	37	CANvelocity	118.057
136	37	CANlaneid	0
136	38	CANvelocity	119.697
136	38	CANlaneid	0
136	39	CANvelocity	117.956
136	39	CANlaneid	0
136	40	CANvelocity	118.858
136	40	CANlaneid	0
136	41	CANvelocity	114.684
136	41	CANlaneid	0
136	42	CANvelocity	110.747
136	42	CANlaneid	0
136	43	CANvelocity	104.798
136	43	CANlaneid	0
136	44	CANvelocity	88.5377
136	44	CANlaneid	0
136	45	CANvelocity	71.6955
136	45	CANlaneid	0
136	46	CANvelocity	53.5993
136	46	CANlaneid	0
136	47	CANvelocity	40.2363
136	47	CANlaneid	0
136	48	CANvelocity	23.1163
136	48	CANlaneid	0
137	0	CANvelocity	78.6639
137	0	CANlaneid	0
137	1	CANvelocity	95.9588
137	1	CANlaneid	0
137	2	CANvelocity	85.6641
137	2	CANlaneid	0
137	3	CANvelocity	77.1367
137	3	CANlaneid	0
137	4	CANvelocity	77.7572
137	4	CANlaneid	0
137	5	CANvelocity	79.8129
137	5	CANlaneid	0
137	6	CANvelocity	79.5698
137	6	CANlaneid	0
137	7	CANvelocity	77.4825
137	7	CANlaneid	0
